EmpID,FirstName,LastName,Name,Position,Department,Agreement_Date,ExitDate, Contract_Term (in months) ,Current Employee Rating,Basic Salary,Bonus,Benefits,cloud_service_used,database_software_required,statistic_software_required,programming_language_required,Tools_used
1336,Kellen,Smith,Kellen_Smith,Technician,Admin Offices,2020-02-26,2023-03-30,38,3,65881.76,0,0,GCP,SQL,SAS,,"SQL,SAS,"
1337,Sherlyn,Carroll,Sherlyn_Carroll,Safety Manager,Admin Offices,2018-08-10,2021-12-07,41,3,26835.2,294.81,140.63,Azure,SQL,SAS,Python,"SQL,SAS,Python"
1339,Kadence,Gentry,Kadence_Gentry,Foreman,IT/IS,2021-04-01,2022-08-14,17,3,24092.22,6.51,2051.54,MapReduce,SQL,R,Python,"SQL,R,Python"
1340,Willow,Golden,Willow_Golden,Engineer,IT/IS,2021-03-21,2021-11-21,8,3,86817.24,4525.85,6084.41,,SQL,R,Python,"SQL,R,Python"
1342,Jeffery,Hogan,Jeffery_Hogan,Lineman,Admin Offices,2019-06-22,2019-08-26,2,3,71355.2,0,2766.4,,SQL,SPSS,Python,"SQL,SPSS,Python"
1343,Shaniya,Hamilton,Shaniya_Hamilton,Manager,Admin Offices,2019-11-12,2023-05-19,43,3,37456,0,1750,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1346,Aron,Grant,Aron_Grant,Laborer,IT/IS,2021-02-21,2022-08-22,18,3,19549.31,45.93,0,GCP,SQL,R,Python,"SQL,R,Python"
1347,Haleigh,Carter,Haleigh_Carter,Coordinator,IT/IS,2022-03-04,2023-01-18,11,3,59987.2,5165.45,2619.54,GCP,SQL,SPSS,Python,"SQL,SPSS,Python"
1348,Tatiana,Ayala,Tatiana_Ayala,Engineer,Software Engineering,2019-04-21,2020-12-02,20,3,36739.2,1631.25,2690.76,GCP,SQL,STATA,Python,"SQL,STATA,Python"
1349,Kaylynn,Mcguire,Kaylynn_Mcguire,Manager,Admin Offices,2021-08-02,2022-11-26,16,3,34669.44,4993.18,2400.8,Azure,SQL,SPSS,Python,"SQL,SPSS,Python"
1352,Lily,Tyler,Lily_Tyler,Technician,Admin Offices,2018-08-08,2023-06-01,59,3,80624.41,7274.31,804,MapReduce,SQL,R,Python,"SQL,R,Python"
1353,Noe,Mann,Noe_Mann,Supervisor,IT/IS,2020-09-15,2022-01-06,16,3,69240,0,5308,Azure,,SAS,Python,",SAS,Python"
1354,Christina,Terry,Christina_Terry,Top Hand,Software Engineering,2020-10-28,2022-02-27,16,3,51798.4,4726.59,1718.51,MapReduce,,R,Python,",R,Python"
1355,Niko,Durham,Niko_Durham,Coordinator,Admin Offices,2021-06-16,2021-11-23,5,3,46496,1099.18,1436.15,GCP,,,Java/Javascript,",,Java/Javascript"
1356,Dante,Strong,Dante_Strong,Engineer,Admin Offices,2023-03-20,2023-06-21,3,3,67182.2,3788.64,7503.63,NoSQL,,R,Python,",R,Python"
1357,Angeline,Perez,Angeline_Perez,Principal,Admin Offices,2018-09-07,2021-07-16,35,3,75755.2,36131.69,8594.95,,SQL,SAS,,"SQL,SAS,"
1358,Jairo,Blanchard,Jairo_Blanchard,Laborer,Admin Offices,2018-11-08,2022-10-28,48,3,67720,0,5125,,SQL,SAS,,"SQL,SAS,"
1361,Elle,Berry,Elle_Berry,Supervisor,Admin Offices,2023-03-08,2023-03-30,1,3,93542.4,0,3623.2,,SQL,SAS,,"SQL,SAS,"
1362,Raphael,Francis,Raphael_Francis,Technician,Admin Offices,2019-11-10,2020-12-03,13,3,7636.32,0,0,,SQL,SAS,,"SQL,SAS,"
1364,Mollie,Jenkins,Mollie_Jenkins,Administrator,Admin Offices,2019-04-03,2019-08-05,4,3,64418.42,3577.15,1440.83,,SQL,SAS,,"SQL,SAS,"
1366,Malik,Crane,Malik_Crane,Laborer,IT/IS,2022-04-29,2022-12-11,8,3,48268.8,0,3275,AWS,SQL,,,"SQL,,"
1371,Arianna,Carlson,Arianna_Carlson,Technician,Admin Offices,2021-08-28,2021-10-16,2,3,41936,276.33,354.27,AWS,SQL,R,Python,"SQL,R,Python"
1373,Morgan,Hammond,Morgan_Hammond,Laborer,Admin Offices,2022-01-12,2022-11-11,10,3,88916.8,0,8244,AWS,SQL,R,Python,"SQL,R,Python"
1376,Mallory,Figueroa,Mallory_Figueroa,Supervisor,Sales,2019-12-03,2022-02-10,27,3,149381.44,0,10425.44,,,R,Python,",R,Python"
1377,Larissa,Douglas,Larissa_Douglas,Technician,Admin Offices,2021-03-03,2021-07-10,4,3,85.19,0,0,MapReduce,,R,Python,",R,Python"
1383,Athena,Moore,Athena_Moore,Technician,Admin Offices,2022-01-28,2022-09-16,8,3,43670.86,1177.86,891.13,AWS,,,,",,"
1384,Karla,Farrell,Karla_Farrell,Groundman,Admin Offices,2020-07-01,2021-03-05,8,3,177697.6,0,6540,Azure,SQL,SAS,Python,"SQL,SAS,Python"
1386,Jacey,Braun,Jacey_Braun,Technician,Admin Offices,2019-10-05,2023-02-04,41,3,81690.69,14026.33,6542.65,NoSQL,,SAS,,",SAS,"
1387,Nathan,Kline,Nathan_Kline,Laborer,Admin Offices,2021-11-06,2023-04-20,18,3,48684.86,5586.59,129.75,,,SPSS,Java/Javascript,",SPSS,Java/Javascript"
1388,Gabriella,Benitez,Gabriella_Benitez,Construction Manager,Admin Offices,2019-05-09,2020-05-07,12,3,57182.72,0,0,,SQL,SAS,Python,"SQL,SAS,Python"
1392,Jeanette,Tippett,Jeanette_Tippett,Operator,Production       ,2019-06-07,2019-08-15,2,3,76085.76,0,677.1,,,,Python,",,Python"
1393,Rose,Ivey,Rose_Ivey,Flagger,Production       ,2021-11-22,2022-11-23,12,3,54884.8,1492.61,4070.2,,SQL,,Python,"SQL,,Python"
1395,Jordan,Winthrop,Jordan_Winthrop,Laborer,Production       ,2021-12-17,2021-12-26,0,3,63281.7,11624.38,2297.35,MapReduce,,SAS,,",SAS,"
1396,Shari,Ngodup,Shari_Ngodup,Engineer,Production       ,2019-05-04,2021-02-15,22,3,76758.08,0,0,,Teradata,R,,"Teradata,R,"
1397,John,Kretschmer,John_Kretschmer,Laborer,Production       ,2018-12-25,2019-03-11,3,3,58225.77,5464.85,190.8,AWS,mySQL,SAS,C/C++/C#/Objective-C,"mySQL,SAS,C/C++/C#/Objective-C"
1398,Debbie,Mangal,Debbie_Mangal,Runner,Production       ,2021-01-03,2023-03-08,26,3,62649.6,3497.37,5425.08,,Teradata,SAS,,"Teradata,SAS,"
1400,Yen,Johnston,Yen_Johnston,Laborer,Production       ,2018-08-29,2023-02-09,54,3,64569.6,0,3875,NoSQL,SQL,R,C/C++/C#/Objective-C,"SQL,R,C/C++/C#/Objective-C"
1404,Ned,Miller,Ned_Miller,Manager,Production       ,2018-11-01,2021-04-29,30,3,75755.2,2864.4,3237.35,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
1405,Shana,Petingill,Shana_Petingill,Construction Manager,Production       ,2018-12-08,2022-06-11,43,3,63461.88,13140.35,2626.49,AWS,,R,Python,",R,Python"
1409,Catherine,Ybarra,Catherine_Ybarra,Technician,Production       ,2019-03-11,2021-09-06,30,3,53063.04,1072.39,3091.13,,,SAS,Python,",SAS,Python"
1410,Ashanti,Price,Ashanti_Price,Laborer,Production       ,2022-02-25,2023-04-28,14,3,61979.1,2336.3,17167.98,MapReduce,SQL,SAS,Python,"SQL,SAS,Python"
1413,Ann,Montgomery,Ann_Montgomery,Accountant,Production       ,2019-09-27,2023-02-08,41,3,50577.28,0,0,,SQL,,,"SQL,,"
1414,Erin,Holder,Erin_Holder,Labor,Production       ,2022-11-15,2023-07-26,8,3,46706.64,327,0,,SQL,,,"SQL,,"
1421,Bennett,Bowen,Bennett_Bowen,Administrator,Production       ,2019-10-22,2023-07-25,46,3,70385.32,8147.98,4955.24,,SQL,STATA,Python,"SQL,STATA,Python"
1422,Gianna,Lopez,Gianna_Lopez,Technician,Production       ,2019-10-04,2020-10-18,13,3,96123.2,0,0,,,SPSS,,",SPSS,"
1424,Aydin,Bautista,Aydin_Bautista,Laborer,Production       ,2021-11-17,2022-08-03,9,3,60639.04,358.95,3.2,,,SAS,,",SAS,"
1426,Milagros,Cobb,Milagros_Cobb,Technician,Production       ,2022-03-08,2022-11-12,8,3,33833.6,2451.75,972.27,,,,Java/Javascript,",,Java/Javascript"
1429,Deven,Vincent,Deven_Vincent,Technician,Production       ,2019-11-22,2022-03-12,28,3,75755.2,0,13677.14,,,SPSS,,",SPSS,"
1430,Evangeline,Downs,Evangeline_Downs,Shop,Production       ,2023-02-13,2023-03-03,1,3,101347.2,0,6027.7,,mySQL,R,Ruby,"mySQL,R,Ruby"
1433,Alijah,Singh,Alijah_Singh,Clerk,Production       ,2021-04-09,2021-11-28,8,3,59635.2,0,3600,GCP,SQL,R,Python,"SQL,R,Python"
1434,Ayla,Roberts,Ayla_Roberts,Splicer,Production       ,2018-12-30,2023-03-30,52,3,89.08,0,0,NoSQL,Teradata,R,Python,"Teradata,R,Python"
1438,Lucian,Mora,Lucian_Mora,Foreman,Production       ,2023-03-17,2023-03-22,0,3,17285.95,90.96,12.7,,SQL,SPSS,Python,"SQL,SPSS,Python"
1439,Dangelo,Gould,Dangelo_Gould,Laborer,Production       ,2022-07-20,2023-04-26,9,3,75755.2,0,2922.58,GCP,SQL,STATA,Python,"SQL,STATA,Python"
1441,Miranda,Chavez,Miranda_Chavez,Laborer,Production       ,2021-11-26,2022-09-23,10,3,10921.7,0,1.25,MapReduce,,R,Python,",R,Python"
1445,Connor,Larsen,Connor_Larsen,Labor,Production       ,2021-09-05,2022-09-29,13,3,58377.6,8588.81,330.95,NoSQL,,R,Python,",R,Python"
1446,Harley,Mccullough,Harley_Mccullough,Driver,Production       ,2020-07-21,2023-02-28,32,3,66336.32,28368.33,2354.63,AWS,,R,Ruby,",R,Ruby"
1447,Lucian,Montoya,Lucian_Montoya,Supervisor,Production       ,2022-12-12,2023-06-26,7,3,43511.36,11653.93,1476.24,,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
1450,Raina,Vaughan,Raina_Vaughan,Manager,Production       ,2020-02-07,2022-04-20,27,3,7551.2,0,3.58,MapReduce,,,Python,",,Python"
1454,Javon,Moses,Javon_Moses,Lineman,Production       ,2022-12-23,2022-12-25,0,3,50753.6,0,3281.2,,SQL,SPSS,Python,"SQL,SPSS,Python"
1456,Kamila,Rosales,Kamila_Rosales,Engineer,Production       ,2019-06-25,2019-07-09,0,3,72249.69,479.2,2918.12,,,SAS,Python,",SAS,Python"
1460,Vaughn,Kim,Vaughn_Kim,Foreman,Production       ,2021-02-24,2022-06-18,16,3,9080.4,0,5922,MapReduce,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1461,Anabel,Evans,Anabel_Evans,Technician,Production       ,2019-04-12,2020-09-28,18,3,94640.8,0,153.6,AWS,SQL,,Python,"SQL,,Python"
1465,Dean,Winters,Dean_Winters,Analyst,Production       ,2020-12-17,2021-11-20,11,3,3907.18,0,0,AWS,SQL,SAS,,"SQL,SAS,"
1471,Kinley,Dean,Kinley_Dean,Lineman,Production       ,2019-10-16,2022-01-12,27,3,75755.2,21464.01,8061.88,,,,,",,"
1474,Alexia,Hughes,Alexia_Hughes,Engineer,Production       ,2023-02-01,2023-02-03,0,3,88916.8,0,2500,,,,,",,"
1475,Miles,Gill,Miles_Gill,Laborer,Production       ,2023-01-17,2023-05-21,4,3,75755.2,24041.34,3350.57,NoSQL,,,,",,"
1476,Kaden,Woodard,Kaden_Woodard,Foreman,Production       ,2019-12-07,2020-09-02,9,3,51512.91,11500.82,1807.64,NoSQL,mySQL,R,Python,"mySQL,R,Python"
1477,Frida,Wilkins,Frida_Wilkins,Laborer,Production       ,2018-11-21,2022-01-11,38,3,11931.42,0,0,,,SPSS,,",SPSS,"
1478,Kamron,Doyle,Kamron_Doyle,Locator,Production       ,2021-02-15,2023-07-18,29,3,75674.36,6861.21,2748.34,NoSQL,mySQL,SPSS,Python,"mySQL,SPSS,Python"
1483,Ignacio,Wiley,Ignacio_Wiley,Shop,Production       ,2022-08-21,2023-01-20,5,3,17370.31,0,16.33,GCP,,,Python,",,Python"
1485,Krystal,Atkinson,Krystal_Atkinson,Laborer,Production       ,2021-03-05,2023-04-02,25,3,61588.8,1367.01,1145.21,,,R,Python,",R,Python"
1487,Frida,Salazar,Frida_Salazar,Operator,Production       ,2022-05-08,2023-03-27,11,3,64083.2,4889.04,1023.08,AWS,SQL,,Python,"SQL,,Python"
1488,Annie,Peters,Annie_Peters,Project Manager,Production       ,2020-08-21,2022-05-30,22,3,109345.6,0,4680,,SQL,R,Python,"SQL,R,Python"
1494,Juliana,Schroeder,Juliana_Schroeder,Coordinator,Production       ,2018-10-13,2019-12-04,14,3,55548,8952.89,4731.78,,SQL,SAS,Python,"SQL,SAS,Python"
1496,Izabella,Barron,Izabella_Barron,Technician,Production       ,2019-04-30,2020-05-04,12,3,56974.4,2224.7,5081.02,,SQL,SAS,Python,"SQL,SAS,Python"
1498,Cody,Beard,Cody_Beard,Director,Production       ,2022-08-15,2022-08-20,0,3,42267.15,11716.78,2887.78,,,SAS,Python,",SAS,Python"
1499,Abigayle,Mccann,Abigayle_Mccann,Operator,Production       ,2022-02-26,2022-10-16,8,3,73544,0,0,MapReduce,,SAS,,",SAS,"
1501,Jaqueline,Gallagher,Jaqueline_Gallagher,Tower Hand,Production       ,2021-10-24,2022-10-03,11,3,44269.7,1035.57,2057.52,Azure,,,Java/Javascript,",,Java/Javascript"
1502,Abagail,Banks,Abagail_Banks,Administrator,Production       ,2021-05-10,2023-04-10,23,3,53784,2060.64,2512.75,AWS,,R,Python,",R,Python"
1503,Nickolas,Guzman,Nickolas_Guzman,Business Development Officer,Production       ,2021-06-13,2021-06-20,0,3,59428.8,414.65,0,,,,,",,"
1504,Guillermo,Rose,Guillermo_Rose,Technician,Production       ,2019-11-04,2021-07-28,21,3,29282.97,2561.7,13.73,GCP,,SAS,Ruby,",SAS,Ruby"
1506,Hayden,Richmond,Hayden_Richmond,Engineer,Production       ,2018-09-05,2020-09-08,24,3,131080,11307.04,9043.33,AWS,SQL,STATA,,"SQL,STATA,"
1511,Jonathon,Thompson,Jonathon_Thompson,Groundman,Production       ,2023-06-26,2023-07-30,1,3,114445.12,8022.21,1664.56,GCP,mySQL,R,,"mySQL,R,"
1512,Kendal,Abbott,Kendal_Abbott,Laborer,Production       ,2019-10-11,2021-04-24,19,3,38261.12,0,0,,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
1517,Leyla,Davila,Leyla_Davila,Splicer,Production       ,2021-12-02,2022-04-25,5,3,75755.2,4183.09,11905.51,AWS,SQL,SAS,Python,"SQL,SAS,Python"
1518,Kolten,Calhoun,Kolten_Calhoun,Engineer,Production       ,2019-03-07,2023-03-06,49,3,75755.2,43661.32,10868.01,Azure,SQL,SAS,Python,"SQL,SAS,Python"
1519,Camille,Livingston,Camille_Livingston,Supervisor,Production       ,2023-05-02,2023-07-26,3,3,37352,1098.71,897.2,MapReduce,,,,",,"
1520,Lilianna,Colon,Lilianna_Colon,Vp,Production       ,2020-08-24,2023-02-26,31,3,75755.2,8807.61,5397.59,Azure,,,Java/Javascript,",,Java/Javascript"
1521,Chaim,Patrick,Chaim_Patrick,Groundman,Production       ,2020-12-08,2021-09-07,9,3,75755.2,6465.5,12193.91,Azure,,SAS,Java/Javascript,",SAS,Java/Javascript"
1523,Joel,Eaton,Joel_Eaton,Director,Production       ,2020-09-15,2023-06-24,34,3,103272,0,4000,AWS,SQL,SAS,Ruby,"SQL,SAS,Ruby"
1525,Nehemiah,Leach,Nehemiah_Leach,Laborer,Production       ,2021-11-14,2022-10-07,11,3,80733.6,0,0,,,R,,",R,"
1527,Tristen,Reed,Tristen_Reed,Engineer,Production       ,2022-06-05,2022-08-26,3,3,11721.6,0,20,AWS,SQL,SAS,Python,"SQL,SAS,Python"
1531,Tiana,Perry,Tiana_Perry,Lineman,Production       ,2023-03-11,2023-04-09,1,3,63392.4,0,377.02,,SQL,,Ruby,"SQL,,Ruby"
1532,Rene,Pena,Rene_Pena,Technician,Production       ,2019-11-22,2020-02-18,3,3,56974.4,847.53,3176.46,Azure,,R,,",R,"
1533,Angelo,Fox,Angelo_Fox,Technician,Production       ,2021-03-13,2021-11-19,8,3,51798.4,11370.16,2220.88,GCP,SQL,R,Python,"SQL,R,Python"
1539,Aimee,Santana,Aimee_Santana,Laborer,Production       ,2020-12-28,2021-10-01,9,3,48268.8,650.44,1448.09,Azure,,SAS,,",SAS,"
1543,Valery,Holder,Valery_Holder,Laborer,Production       ,2019-07-11,2021-05-04,22,3,76672,0,7390.4,,,,,",,"
1544,Skye,Cochran,Skye_Cochran,Technician,Production       ,2020-08-09,2022-11-06,27,3,61962.4,6518.53,2224.65,MapReduce,SQL,R,,"SQL,R,"
1546,Madden,Lam,Madden_Lam,Construction Manager,Production       ,2020-01-21,2021-05-19,16,3,20179.2,0,1135.08,MapReduce,,R,Python,",R,Python"
1547,Nicole,Stone,Nicole_Stone,Intern,Production       ,2022-02-17,2023-02-14,12,3,48215.84,735.67,7.88,,SQL,SPSS,Python,"SQL,SPSS,Python"
1550,Kyle,Peck,Kyle_Peck,Technician,Production       ,2018-09-19,2020-08-12,23,3,42444.8,5534.43,2046.56,AWS,SQL,SAS,Ruby,"SQL,SAS,Ruby"
1551,Zaniyah,Roman,Zaniyah_Roman,Project Manager,Production       ,2021-06-01,2023-06-19,25,3,65298.72,2065.62,2532,Azure,SQL,SAS,Python,"SQL,SAS,Python"
1552,Katie,Gutierrez,Katie_Gutierrez,Laborer,Production       ,2023-07-05,2023-07-11,0,3,9036,1362.92,533.98,GCP,SQL,R,Python,"SQL,R,Python"
1554,Zackery,Sutton,Zackery_Sutton,Project Manager,Production       ,2021-07-06,2022-09-15,15,3,66573.44,0,1235.6,AWS,SQL,R,Python,"SQL,R,Python"
1557,Titus,Day,Titus_Day,Project Manager,Production       ,2018-12-12,2020-12-24,25,3,44245.12,5188.77,256,,,SPSS,,",SPSS,"
1559,Braden,Ballard,Braden_Ballard,Coordinator,Production       ,2022-04-22,2022-08-29,4,3,64569.6,1315.78,5499.57,,,,,",,"
1560,Aron,Graham,Aron_Graham,Model Assistant,Production       ,2021-12-20,2022-12-02,12,3,28395.52,831.67,2308.91,,SQL,R,Ruby,"SQL,R,Ruby"
1562,Kailee,Harmon,Kailee_Harmon,Administrator,Production       ,2020-09-29,2021-10-19,13,3,13929.9,0,0,GCP,SQL,R,Python,"SQL,R,Python"
1563,Alice,Kaufman,Alice_Kaufman,Engineer,Production       ,2022-09-10,2023-02-09,5,3,58550.4,0,9528.8,MapReduce,,R,Python,",R,Python"
1564,Cesar,House,Cesar_House,Technician,Production       ,2023-03-11,2023-06-03,3,3,77178.47,27776.86,4804.76,,,,C/C++/C#/Objective-C,",,C/C++/C#/Objective-C"
1565,Guillermo,Lynn,Guillermo_Lynn,Foreman,Production       ,2022-04-28,2023-03-12,11,3,65913.6,0,2753,Azure,SQL,SAS,Python,"SQL,SAS,Python"
1566,Myles,Hart,Myles_Hart,Technician,Production       ,2022-03-20,2023-06-18,15,3,60993.22,2976.57,129.75,,,SAS,Python,",SAS,Python"
1567,Deborah,Kline,Deborah_Kline,Manager,Production       ,2022-03-04,2022-07-29,5,3,75755.2,17296.82,4055.56,,SQL,,Python,"SQL,,Python"
1570,Mariana,Copeland,Mariana_Copeland,Laborer,Production       ,2022-11-23,2023-05-26,6,3,28754.51,2392.75,166.1,NoSQL,SQL,R,Python,"SQL,R,Python"
1572,Chance,Warner,Chance_Warner,Engineer,Production       ,2021-09-28,2022-10-09,13,3,14523.36,0,958.33,,SQL,,,"SQL,,"
1574,Diego,Hays,Diego_Hays,Foreman,Production       ,2023-07-03,2023-07-19,1,3,80532.2,0,1041.8,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1575,Gabriel,Adams,Gabriel_Adams,Laborer,Production       ,2019-08-11,2021-07-10,23,3,49009.18,2324.74,97.32,AWS,,SPSS,,",SPSS,"
1576,Rohan,Mcdowell,Rohan_Mcdowell,Lineman,Production       ,2019-11-11,2020-09-29,11,3,75755.2,30875.72,14355.38,Azure,mySQL,SAS,Python,"mySQL,SAS,Python"
1578,Lilliana,Randolph,Lilliana_Randolph,Tower Hand,Production       ,2021-05-06,2023-04-08,23,3,109137.6,0,7007.16,,SQL,SAS,,"SQL,SAS,"
1581,Gerardo,Sampson,Gerardo_Sampson,Foreman,Production       ,2022-08-05,2023-01-30,6,3,75755.2,5181.04,6150.96,,SQL,SAS,,"SQL,SAS,"
1582,Miguel,Kim,Miguel_Kim,Engineer,Production       ,2020-04-06,2021-12-08,20,3,104196.8,6090.77,16697.61,,SQL,R,,"SQL,R,"
1583,Muhammad,Mcpherson,Muhammad_Mcpherson,Coordinator,Production       ,2023-03-02,2023-03-12,0,3,53948.8,151.08,5891.3,MapReduce,SQL,SPSS,Python,"SQL,SPSS,Python"
1585,Alessandro,Harris,Alessandro_Harris,Tester,Production       ,2022-09-17,2023-07-10,10,3,6062.4,0,0,,SQL,,Python,"SQL,,Python"
1589,Travis,Morgan,Travis_Morgan,Technician,Production       ,2020-08-28,2022-08-25,24,3,81609.14,67218.68,3420.81,,SQL,R,Python,"SQL,R,Python"
1591,Kamden,Ochoa,Kamden_Ochoa,Technician,Production       ,2023-02-10,2023-05-23,3,3,94299.2,21541.56,8353.3,AWS,,R,Python,",R,Python"
1592,Charlee,Wiggins,Charlee_Wiggins,Engineer,Production       ,2020-06-14,2023-07-18,38,3,68313.94,11486.31,129.75,NoSQL,,SAS,Python,",SAS,Python"
1596,Chris,Johnson,Chris_Johnson,Administrator,Production       ,2020-03-02,2020-05-25,3,3,53323.2,3400.09,6772.41,,SQL,R,,"SQL,R,"
1597,John,Bentley,John_Bentley,Coordinator,Production       ,2018-11-23,2021-09-27,35,3,85334.4,9509.07,3040.91,MapReduce,,,Java/Javascript,",,Java/Javascript"
1598,Myla,Mcintyre,Myla_Mcintyre,Groundman,Production       ,2019-05-27,2023-06-19,49,3,80318.89,33037.86,4947.76,Azure,SQL,,Python,"SQL,,Python"
1599,Demarcus,Ware,Demarcus_Ware,Laborer,Production       ,2022-05-18,2023-04-10,11,3,113201.6,0,4680,,SQL,R,Python,"SQL,R,Python"
1601,Odin,Heath,Odin_Heath,Engineer,Production       ,2022-03-29,2023-07-24,16,3,96513.92,0,0,AWS,SQL,R,Python,"SQL,R,Python"
1602,Bryanna,Mahoney,Bryanna_Mahoney,Technician,Production       ,2021-11-04,2022-05-10,6,3,17802.4,0,0,Azure,,SAS,Python,",SAS,Python"
1605,Izaiah,Quinn,Izaiah_Quinn,Laborer,Production       ,2019-04-27,2020-10-08,18,3,13482.61,0,15.35,,SQL,,,"SQL,,"
1609,Ramon,Watson,Ramon_Watson,Engineer,Production       ,2018-09-12,2023-02-25,54,3,51319.52,0,2048.8,,SQL,SAS,Java/Javascript,"SQL,SAS,Java/Javascript"
1610,Raegan,Spence,Raegan_Spence,Flagger,Production       ,2019-11-09,2019-11-18,0,3,250.79,0,0,,,,,",,"
1611,Jacoby,Singleton,Jacoby_Singleton,Coordinator,Production       ,2018-11-29,2022-07-09,44,3,75755.2,27897.57,23821.69,,,,,",,"
1612,Kara,Yates,Kara_Yates,Lineman,Production       ,2022-07-03,2023-02-22,8,3,75755.2,41657.66,4555.82,,,,,",,"
1613,Beau,Barron,Beau_Barron,Laborer,Production       ,2019-09-26,2020-08-01,10,3,48511.69,4660.97,1074.1,,,,,",,"
1619,Micheal,Drake,Micheal_Drake,Foreman,Production       ,2019-01-01,2021-09-23,33,3,75755.2,17628.35,5232.28,MapReduce,,,Python,",,Python"
1621,Robert,Hubert,Robert_Hubert,Supervisor,IT/IS,2021-09-21,2023-01-28,16,3,61588.8,10189.7,2579.79,,SQL,SAS,,"SQL,SAS,"
1622,Matthew,Westinghouse,Matthew_Westinghouse,Director,IT/IS,2021-08-30,2022-03-22,7,3,73421.6,0,0,AWS,SQL,SAS,,"SQL,SAS,"
1623,Jason,Smith,Jason_Smith,Intern,IT/IS,2023-06-19,2023-07-31,1,3,86616.96,0,1688.8,NoSQL,SQL,,Ruby,"SQL,,Ruby"
1624,Charlie,Wang,Charlie_Wang,Top Hand,IT/IS,2023-05-12,2023-05-16,0,3,21274.19,4807.07,2002.02,NoSQL,mySQL,,Java/Javascript,"mySQL,,Java/Javascript"
1626,Katie,Roper,Katie_Roper,Technician,IT/IS,2020-09-17,2021-06-08,9,3,72825.6,0,2692.5,Azure,SQL,,,"SQL,,"
1628,Binh,Le,Binh_Le,Foreman,IT/IS,2018-12-15,2019-11-14,11,3,72825.6,4774.08,4825.35,,SQL,SAS,,"SQL,SAS,"
1629,Lucia,Peterson,Lucia_Peterson,Engineer,IT/IS,2019-11-06,2023-03-22,41,3,18549.1,0,8.4,,,SPSS,,",SPSS,"
1630,Nola,Moss,Nola_Moss,Foreman,IT/IS,2021-04-25,2022-10-25,18,3,51110.2,4612.35,129.75,,,,Python,",,Python"
1631,Chance,Braun,Chance_Braun,Executive Assistant,IT/IS,2023-06-17,2023-07-19,1,3,75755.2,21565.85,10052.7,,,,,",,"
1633,Miley,French,Miley_French,Laborer,IT/IS,2018-10-22,2019-03-13,5,3,33715.84,100.38,652.95,,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
1634,Kole,Levine,Kole_Levine,Administrator,IT/IS,2021-10-17,2022-11-13,13,3,80616.07,51225.95,591.49,,,SPSS,Python,",SPSS,Python"
1635,Azul,Watkins,Azul_Watkins,Safety,IT/IS,2021-10-19,2023-04-10,18,3,114166.4,0,9157.22,,SQL,,,"SQL,,"
1636,Landen,Blanchard,Landen_Blanchard,Lineman,Admin Offices,2018-10-16,2018-12-17,2,3,75755.2,8942.57,17259.04,,SQL,,,"SQL,,"
1637,Leroy,Norman,Leroy_Norman,Foreman,Admin Offices,2020-04-26,2020-07-21,3,3,51448.11,8504.22,3662.15,,,,,",,"
1638,Nikhil,Pineda,Nikhil_Pineda,Accountant,Sales,2020-01-22,2022-10-26,34,3,55226.72,5589.52,1704.8,,,SPSS,,",SPSS,"
1639,Kadence,Simon,Kadence_Simon,Technician,IT/IS,2022-03-30,2022-07-21,4,3,75755.2,38681.87,14770.96,,SQL,,,"SQL,,"
1640,Elliot,Phillips,Elliot_Phillips,Field Project Manager,IT/IS,2021-05-29,2022-09-03,15,3,56843.6,15074.8,6738.8,,,,,",,"
1641,Taniya,Daniels,Taniya_Daniels,Laborer,IT/IS,2023-03-09,2023-05-30,3,3,56998.34,2702.64,2151.71,AWS,,,Python,",,Python"
1642,Julia,Jimenez,Julia_Jimenez,Project Manager,IT/IS,2019-11-22,2019-12-28,1,3,83905.58,26517.81,2437.51,,,,,",,"
1643,Kamden,Paul,Kamden_Paul,Supervisor,IT/IS,2019-04-07,2020-12-22,21,3,61368,0,3441.8,AWS,,,,",,"
1644,Octavio,Hicks,Octavio_Hicks,Foreman,IT/IS,2023-03-23,2023-03-28,0,3,86110.78,4454.97,1514.75,,,,,",,"
1645,Jaidyn,Malone,Jaidyn_Malone,Engineer,IT/IS,2021-02-18,2022-10-28,21,3,70551.84,7007.57,4412.15,,,SPSS,,",SPSS,"
1646,Cora,Perez,Cora_Perez,Engineer,Admin Offices,2019-04-05,2021-05-07,25,3,7579,0,957.5,,SQL,SAS,,"SQL,SAS,"
1647,Isis,Ayala,Isis_Ayala,Foreman,IT/IS,2019-10-23,2022-07-09,33,3,84582.4,0,4893.4,NoSQL,,,,",,"
1650,Julie,Harrington,Julie_Harrington,Technician,IT/IS,2019-05-08,2020-10-01,17,3,40419.44,0,0,Azure,,,,",,"
